adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote,fs_year,fs_quarter
0001193125-18-054078,IncomeTaxExpenseBenefit,us-gaap/2017,,20151231,4,USD,-15087000.0,,2018,1
0001193125-18-054078,IncomeTaxExpenseBenefit,us-gaap/2017,,20161231,4,USD,3744000.0,,2018,1
0001193125-18-054078,IncomeTaxExpenseBenefit,us-gaap/2017,,20171231,4,USD,1155000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationChangeInEnactedTaxRate,us-gaap/2017,,20171231,4,USD,13438000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,us-gaap/2017,,20151231,4,USD,24359000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,us-gaap/2017,,20161231,4,USD,1995000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,us-gaap/2017,,20171231,4,USD,-12344000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,us-gaap/2017,,20151231,4,USD,-34984000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,us-gaap/2017,,20161231,4,USD,-9055000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,us-gaap/2017,,20171231,4,USD,30223000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationOtherAdjustments,us-gaap/2017,,20151231,4,USD,976000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationOtherAdjustments,us-gaap/2017,,20161231,4,USD,5929000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationOtherAdjustments,us-gaap/2017,,20171231,4,USD,327000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationTaxCredits,us-gaap/2017,,20151231,4,USD,875000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationTaxCredits,us-gaap/2017,,20161231,4,USD,706000.0,,2018,1
0001193125-18-054078,IncomeTaxReconciliationTaxCredits,us-gaap/2017,,20171231,4,USD,659000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInAccountsPayable,us-gaap/2017,,20151231,4,USD,-12605000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInAccountsPayable,us-gaap/2017,,20161231,4,USD,-4163000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInAccountsPayable,us-gaap/2017,,20171231,4,USD,10320000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInAccountsReceivable,us-gaap/2017,,20151231,4,USD,-3299000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInAccountsReceivable,us-gaap/2017,,20161231,4,USD,-285000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInAccountsReceivable,us-gaap/2017,,20171231,4,USD,22210000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInAccruedLiabilities,us-gaap/2017,,20151231,4,USD,-1679000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInAccruedLiabilities,us-gaap/2017,,20161231,4,USD,-16305000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInAccruedLiabilities,us-gaap/2017,,20171231,4,USD,-12020000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInDeferredRevenue,us-gaap/2017,,20151231,4,USD,8136000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInDeferredRevenue,us-gaap/2017,,20161231,4,USD,1674000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInDeferredRevenue,us-gaap/2017,,20171231,4,USD,-3949000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInInventories,us-gaap/2017,,20151231,4,USD,-12929000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInInventories,us-gaap/2017,,20161231,4,USD,557000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInInventories,us-gaap/2017,,20171231,4,USD,8077000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2017,,20151231,4,USD,-10892000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2017,,20161231,4,USD,-6603000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherAccountsPayable,us-gaap/2017,,20171231,4,USD,-12141000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherCurrentAssets,us-gaap/2017,,20151231,4,USD,-11339000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherCurrentAssets,us-gaap/2017,,20161231,4,USD,-5000000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherCurrentAssets,us-gaap/2017,,20171231,4,USD,-2318000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherCurrentLiabilities,us-gaap/2017,,20151231,4,USD,-1210000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherCurrentLiabilities,us-gaap/2017,,20161231,4,USD,-5331000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherCurrentLiabilities,us-gaap/2017,,20171231,4,USD,-1281000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2017,,20151231,4,USD,3105000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2017,,20161231,4,USD,-1574000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2017,,20171231,4,USD,-760000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap/2017,,20151231,4,USD,-700000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap/2017,,20161231,4,USD,-5447000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap/2017,,20171231,4,USD,336000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherReceivables,us-gaap/2017,,20151231,4,USD,21463000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherReceivables,us-gaap/2017,,20161231,4,USD,-19125000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInOtherReceivables,us-gaap/2017,,20171231,4,USD,-3981000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInPostemploymentObligations,us-gaap/2017,,20151231,4,USD,-11394000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInPostemploymentObligations,us-gaap/2017,,20161231,4,USD,-15352000.0,,2018,1
0001193125-18-054078,IncreaseDecreaseInPostemploymentObligations,us-gaap/2017,,20171231,4,USD,-21506000.0,,2018,1
0001193125-18-054078,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,us-gaap/2017,,20171231,4,shares,9990209.0,,2018,1
0001193125-18-054078,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,us-gaap/2017,,20171231,4,shares,821664.0,,2018,1
0001193125-18-054078,InterestIncomeExpenseNonoperatingNet,us-gaap/2017,,20151231,4,USD,-16268000.0,,2018,1
0001193125-18-054078,InterestIncomeExpenseNonoperatingNet,us-gaap/2017,,20161231,4,USD,-16238000.0,,2018,1
0001193125-18-054078,InterestIncomeExpenseNonoperatingNet,us-gaap/2017,,20171231,4,USD,-21559000.0,,2018,1
0001193125-18-054078,InterestOnConvertibleDebtNetOfTax,us-gaap/2017,,20171231,4,USD,5349000.0,,2018,1
0001193125-18-054078,InterestPaid,us-gaap/2017,,20151231,4,USD,15181000.0,,2018,1
0001193125-18-054078,InterestPaid,us-gaap/2017,,20161231,4,USD,14906000.0,,2018,1
0001193125-18-054078,InterestPaid,us-gaap/2017,,20171231,4,USD,17590000.0,,2018,1
0001193125-18-054078,InterestPayableCurrent,us-gaap/2017,,20161231,0,USD,6831000.0,,2018,1
0001193125-18-054078,InterestPayableCurrent,us-gaap/2017,,20171231,0,USD,8268000.0,,2018,1
0001193125-18-054078,InventoryFinishedGoodsNetOfReserves,us-gaap/2017,,20161231,0,USD,7867000.0,,2018,1
0001193125-18-054078,InventoryFinishedGoodsNetOfReserves,us-gaap/2017,,20171231,0,USD,13737000.0,,2018,1
0001193125-18-054078,InventoryNet,us-gaap/2017,,20161231,0,USD,57048000.0,,2018,1
0001193125-18-054078,InventoryNet,us-gaap/2017,,20171231,0,USD,73073000.0,,2018,1
0001193125-18-054078,InventoryRawMaterialsNetOfReserves,us-gaap/2017,,20161231,0,USD,7846000.0,,2018,1
0001193125-18-054078,InventoryRawMaterialsNetOfReserves,us-gaap/2017,,20171231,0,USD,12445000.0,,2018,1
0001193125-18-054078,InventoryValuationReserves,us-gaap/2017,,20141231,0,USD,47488000.0,,2018,1
0001193125-18-054078,InventoryValuationReserves,us-gaap/2017,,20151231,0,USD,16033000.0,,2018,1
0001193125-18-054078,InventoryValuationReserves,us-gaap/2017,,20161231,0,USD,7177000.0,,2018,1
0001193125-18-054078,InventoryValuationReserves,us-gaap/2017,,20171231,0,USD,6391000.0,,2018,1
0001193125-18-054078,InventoryWorkInProcessNetOfReserves,us-gaap/2017,,20161231,0,USD,46653000.0,,2018,1
0001193125-18-054078,InventoryWorkInProcessNetOfReserves,us-gaap/2017,,20171231,0,USD,53148000.0,,2018,1
0001193125-18-054078,InventoryWriteDown,us-gaap/2017,,20151231,4,USD,29146000.0,,2018,1
0001193125-18-054078,InventoryWriteDown,us-gaap/2017,,20161231,4,USD,11384000.0,,2018,1
0001193125-18-054078,InventoryWriteDown,us-gaap/2017,,20171231,4,USD,2620000.0,,2018,1
0001193125-18-054078,LeaseAndRentalExpense,us-gaap/2017,,20151231,4,USD,8194000.0,,2018,1
0001193125-18-054078,LeaseAndRentalExpense,us-gaap/2017,,20161231,4,USD,8898000.0,,2018,1
0001193125-18-054078,LeaseAndRentalExpense,us-gaap/2017,,20171231,4,USD,7498000.0,,2018,1
0001193125-18-054078,Liabilities,us-gaap/2017,,20161231,0,USD,514066000.0,,2018,1
0001193125-18-054078,Liabilities,us-gaap/2017,,20171231,0,USD,598426000.0,,2018,1
0001193125-18-054078,LiabilitiesAndStockholdersEquity,us-gaap/2017,,20161231,0,USD,441952000.0,,2018,1
0001193125-18-054078,LiabilitiesAndStockholdersEquity,us-gaap/2017,,20171231,0,USD,558789000.0,,2018,1
0001193125-18-054078,LiabilitiesCurrent,us-gaap/2017,,20161231,0,USD,153441000.0,,2018,1
0001193125-18-054078,LiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,138142000.0,,2018,1
0001193125-18-054078,LiabilitiesOtherThanLongtermDebtNoncurrent,us-gaap/2017,,20161231,0,USD,10318000.0,,2018,1
0001193125-18-054078,LiabilitiesOtherThanLongtermDebtNoncurrent,us-gaap/2017,,20171231,0,USD,7963000.0,,2018,1
0001193125-18-054078,LiabilityForUncertainTaxPositionsNoncurrent,us-gaap/2017,,20141231,0,USD,14969000.0,,2018,1
0001193125-18-054078,LiabilityForUncertainTaxPositionsNoncurrent,us-gaap/2017,,20151231,0,USD,13330000.0,,2018,1
0001193125-18-054078,LiabilityForUncertainTaxPositionsNoncurrent,us-gaap/2017,,20161231,0,USD,11894000.0,,2018,1
0001193125-18-054078,LiabilityForUncertainTaxPositionsNoncurrent,us-gaap/2017,,20171231,0,USD,1062000.0,,2018,1
0001193125-18-054078,LongTermDebtNoncurrent,us-gaap/2017,,20161231,0,USD,221082000.0,,2018,1
0001193125-18-054078,LongTermDebtNoncurrent,us-gaap/2017,,20171231,0,USD,303416000.0,,2018,1
0001193125-18-054078,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2017,,20151231,4,USD,3436000.0,,2018,1
0001193125-18-054078,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2017,,20161231,4,USD,1732000.0,,2018,1
0001193125-18-054078,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2017,,20171231,4,USD,72691000.0,,2018,1
0001193125-18-054078,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2017,,20151231,4,USD,-3391000.0,,2018,1
0001193125-18-054078,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2017,,20161231,4,USD,-15874000.0,,2018,1
0001193125-18-054078,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2017,,20171231,4,USD,-17743000.0,,2018,1
0001193125-18-054078,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2017,,20151231,4,USD,-9977000.0,,2018,1
0001193125-18-054078,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2017,,20161231,4,USD,7631000.0,,2018,1
0001193125-18-054078,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2017,,20171231,4,USD,-18444000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20151231,4,USD,-84867000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20160331,1,USD,8125000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20160630,1,USD,-17816000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20160930,1,USD,29866000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20161231,1,USD,-49790000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20161231,4,USD,-29615000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20170331,1,USD,43738000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20170630,1,USD,-8059000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20170930,1,USD,5604000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20171231,1,USD,43653000.0,,2018,1
0001193125-18-054078,NetIncomeLoss,us-gaap/2017,,20171231,4,USD,84936000.0,,2018,1
0001193125-18-054078,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2017,,20171231,4,USD,90285000.0,,2018,1
0001193125-18-054078,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2017,,20161231,4,USD,-29615000.0,,2018,1
0001193125-18-054078,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2017,,20151231,4,USD,-84867000.0,,2018,1
0001193125-18-054078,NoncashOrPartNoncashDivestitureAmountOfConsiderationReceived1,us-gaap/2017,,20161231,4,USD,16917000.0,,2018,1
0001193125-18-054078,NotesAndLoansReceivableGrossCurrent,us-gaap/2017,,20171231,0,USD,7425000.0,,2018,1
0001193125-18-054078,NotesAndLoansReceivableGrossCurrent,us-gaap/2017,,20161231,0,USD,281000.0,,2018,1
0001193125-18-054078,NumberOfOperatingSegments,us-gaap/2017,,20171231,4,Segments,2.0,,2018,1
0001193125-18-054078,NumberOfOperatingSegments,us-gaap/2017,,20150630,1,Segments,2.0,,2018,1
0001193125-18-054078,OperatingExpenses,us-gaap/2017,,20151231,4,USD,177798000.0,,2018,1
0001193125-18-054078,OperatingExpenses,us-gaap/2017,,20171231,4,USD,148657000.0,,2018,1
0001193125-18-054078,OperatingExpenses,us-gaap/2017,,20161231,4,USD,153489000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20161231,4,USD,2737000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20171231,4,USD,39236000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20160331,1,USD,4267000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20170331,1,USD,6367000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20160630,1,USD,-7377000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20170630,1,USD,9742000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20160930,1,USD,618000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20170930,1,USD,15490000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20161231,1,USD,5229000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20171231,1,USD,7637000.0,,2018,1
0001193125-18-054078,OperatingIncomeLoss,us-gaap/2017,,20151231,4,USD,-42934000.0,,2018,1
0001193125-18-054078,OperatingLeasesFutureMinimumPaymentsDue,us-gaap/2017,,20171231,0,USD,32183000.0,,2018,1
0001193125-18-054078,OperatingLeasesFutureMinimumPaymentsDueCurrent,us-gaap/2017,,20171231,0,USD,6724000.0,,2018,1
0001193125-18-054078,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,us-gaap/2017,,20171231,0,USD,1316000.0,,2018,1
0001193125-18-054078,OperatingLeasesFutureMinimumPaymentsDueInFourYears,us-gaap/2017,,20171231,0,USD,1472000.0,,2018,1
0001193125-18-054078,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,us-gaap/2017,,20171231,0,USD,3459000.0,,2018,1
0001193125-18-054078,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,us-gaap/2017,,20171231,0,USD,3764000.0,,2018,1
0001193125-18-054078,OperatingLeasesFutureMinimumPaymentsDueThereafter,us-gaap/2017,,20171231,0,USD,15448000.0,,2018,1
0001193125-18-054078,OperatingLossCarryforwards,us-gaap/2017,,20171231,0,USD,770233000.0,,2018,1
0001193125-18-054078,OperatingLossCarryforwards,us-gaap/2017,LuxembourgSubsidiary,20171231,0,USD,310975000.0,,2018,1
0001193125-18-054078,OtherAccruedLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,6674000.0,,2018,1
0001193125-18-054078,OtherAccruedLiabilitiesCurrent,us-gaap/2017,,20161231,0,USD,8556000.0,,2018,1
0001193125-18-054078,OtherAssetsCurrent,us-gaap/2017,,20161231,0,USD,5113000.0,,2018,1
0001193125-18-054078,OtherAssetsCurrent,us-gaap/2017,,20171231,0,USD,15444000.0,,2018,1
0001193125-18-054078,OtherAssetsNoncurrent,us-gaap/2017,,20161231,0,USD,6632000.0,,2018,1
0001193125-18-054078,OtherAssetsNoncurrent,us-gaap/2017,,20171231,0,USD,5510000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,us-gaap/2017,,20171231,4,USD,-52873000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,us-gaap/2017,,20161231,4,USD,14650000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,us-gaap/2017,,20151231,4,USD,35361000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2017,,20151231,4,USD,34835000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2017,,20161231,4,USD,14255000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2017,,20171231,4,USD,-47138000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2017,,20171231,4,USD,2001000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2017,,20161231,4,USD,-637000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2017,,20151231,4,USD,-3222000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2017,,20161231,4,USD,-1032000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2017,,20171231,4,USD,7736000.0,,2018,1
0001193125-18-054078,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2017,,20151231,4,USD,-3748000.0,,2018,1
0001193125-18-054078,OtherInventoryInTransit,us-gaap/2017,,20171231,0,USD,134000.0,,2018,1
0001193125-18-054078,OtherInventoryInTransit,us-gaap/2017,,20161231,0,USD,1859000.0,,2018,1
0001193125-18-054078,OtherLiabilitiesCurrent,us-gaap/2017,,20171231,0,USD,1860000.0,,2018,1
0001193125-18-054078,OtherLiabilitiesCurrent,us-gaap/2017,,20161231,0,USD,1654000.0,,2018,1
0001193125-18-054078,OtherNoncashIncomeExpense,us-gaap/2017,,20171231,4,USD,-49000.0,,2018,1
0001193125-18-054078,OtherNoncashIncomeExpense,us-gaap/2017,,20161231,4,USD,-103000.0,,2018,1
0001193125-18-054078,OtherNoncashIncomeExpense,us-gaap/2017,,20151231,4,USD,-2434000.0,,2018,1
0001193125-18-054078,OtherNonoperatingIncomeExpense,us-gaap/2017,,20151231,4,USD,1779000.0,,2018,1
0001193125-18-054078,OtherNonoperatingIncomeExpense,us-gaap/2017,,20161231,4,USD,2990000.0,,2018,1
0001193125-18-054078,OtherNonoperatingIncomeExpense,us-gaap/2017,,20171231,4,USD,2898000.0,,2018,1
0001193125-18-054078,OtherReceivablesNetCurrent,us-gaap/2017,,20171231,0,USD,4292000.0,,2018,1
0001193125-18-054078,OtherReceivablesNetCurrent,us-gaap/2017,,20161231,0,USD,5864000.0,,2018,1
0001193125-18-054078,PaymentsForHedgeInvestingActivities,us-gaap/2017,,20171231,4,USD,14839000.0,,2018,1
0001193125-18-054078,PaymentsForHedgeInvestingActivities,us-gaap/2017,,20161231,4,USD,3552000.0,,2018,1
0001193125-18-054078,PaymentsForHedgeInvestingActivities,us-gaap/2017,,20151231,4,USD,17182000.0,,2018,1
0001193125-18-054078,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2017,,20161231,4,USD,-23000.0,,2018,1
0001193125-18-054078,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2017,,20171231,4,USD,-94000.0,,2018,1
0001193125-18-054078,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2017,,20151231,4,USD,-195000.0,,2018,1
0001193125-18-054078,PaymentsForRepurchaseOfCommonStock,us-gaap/2017,,20171231,4,USD,11401000.0,,2018,1
0001193125-18-054078,PaymentsOfDebtIssuanceCosts,us-gaap/2017,,20171231,4,USD,5902000.0,,2018,1
0001193125-18-054078,PaymentsToAcquireIntangibleAssets,us-gaap/2017,,20171231,4,USD,1207000.0,,2018,1
0001193125-18-054078,PaymentsToAcquireIntangibleAssets,us-gaap/2017,,20161231,4,USD,1049000.0,,2018,1
0001193125-18-054078,PaymentsToAcquireIntangibleAssets,us-gaap/2017,,20151231,4,USD,742000.0,,2018,1
0001193125-18-054078,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2017,,20151231,4,USD,6350000.0,,2018,1
0001193125-18-054078,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2017,,20161231,4,USD,18727000.0,,2018,1
0001193125-18-054078,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2017,,20171231,4,USD,32661000.0,,2018,1
0001193125-18-054078,PostemploymentBenefitsLiabilityCurrentAndNoncurrent,us-gaap/2017,,20161231,0,USD,130144000.0,,2018,1
0001193125-18-054078,PostemploymentBenefitsLiabilityCurrentAndNoncurrent,us-gaap/2017,,20171231,0,USD,149796000.0,,2018,1
0001193125-18-054078,PostemploymentBenefitsLiabilityCurrentAndNoncurrent,us-gaap/2017,,20151231,0,USD,135160000.0,,2018,1
0001193125-18-054078,PostemploymentBenefitsPeriodExpense,us-gaap/2017,,20151231,4,USD,15289000.0,,2018,1
0001193125-18-054078,PostemploymentBenefitsPeriodExpense,us-gaap/2017,,20171231,4,USD,24373000.0,,2018,1
0001193125-18-054078,PostemploymentBenefitsPeriodExpense,us-gaap/2017,,20161231,4,USD,14432000.0,,2018,1
0001193125-18-054078,PrepaidExpenseCurrent,us-gaap/2017,,20171231,0,USD,9250000.0,,2018,1
0001193125-18-054078,PrepaidExpenseCurrent,us-gaap/2017,,20161231,0,USD,8137000.0,,2018,1
0001193125-18-054078,PrepaidExpenseNoncurrent,us-gaap/2017,,20161231,0,USD,9556000.0,,2018,1
